timestamp,symbol,open,high,low,close,volume
2024-01-11T09:00:00Z,BTC/USD,47443.37420705,47451.46372384,47290.28179530,47298.34658359,92.58068629
2024-01-11T10:00:00Z,BTC/USD,47298.34658359,47354.50340565,47090.39244678,47146.36882727,96.16700228
2024-01-11T11:00:00Z,BTC/USD,47146.36882727,47152.79698004,46887.36409641,46893.75780703,106.30641546
2024-01-11T12:00:00Z,BTC/USD,46893.75780703,46900.16036049,46746.92606087,46753.30943847,87.50330166
2024-01-11T13:00:00Z,BTC/USD,46753.30943847,46783.30067090,46578.34095818,46608.23913116,105.01634969
2024-01-11T14:00:00Z,BTC/USD,46608.23913116,46623.93115050,46511.04690135,46526.71147204,101.96878556
2024-01-11T15:00:00Z,BTC/USD,46526.71147204,46537.67627858,46485.87023522,46496.82799922,107.93000116
2024-01-11T16:00:00Z,BTC/USD,46496.82799922,46564.84680883,46453.61492469,46521.61070183,104.35486668
2024-01-11T17:00:00Z,BTC/USD,46521.61070183,46535.23946782,46426.46979739,46440.07467695,102.03356028
2024-01-11T18:00:00Z,BTC/USD,46440.07467695,46443.38668876,46329.84265510,46333.14704105,119.69028558
2024-01-11T19:00:00Z,BTC/USD,46333.14704105,46346.55436010,46289.17768137,46302.57615419,84.69864596
2024-01-11T20:00:00Z,BTC/USD,46302.57615419,46326.22847914,46227.81536810,46251.44157243,108.66413304
2024-01-11T21:00:00Z,BTC/USD,46251.44157243,46252.47139890,46122.87022718,46123.89721376,113.38895782
2024-01-11T22:00:00Z,BTC/USD,46123.89721376,46126.03144146,46079.79525413,46081.92753982,102.05060308
2024-01-11T23:00:00Z,BTC/USD,46081.92753982,46116.67914839,45871.43545495,45906.05443293,100.32963566
2024-01-12T00:00:00Z,BTC/USD,45906.05443293,45937.58354558,45871.79600572,45903.32324254,91.04989611
2024-01-12T01:00:00Z,BTC/USD,45903.32324254,45926.34096473,45811.90001594,45834.88341973,117.36993575
2024-01-12T02:00:00Z,BTC/USD,45834.88341973,45836.94781937,45648.49534937,45650.55144672,91.31355933
2024-01-12T03:00:00Z,BTC/USD,45650.55144672,45679.50239007,45517.61434639,45546.49930133,119.95609333
2024-01-12T04:00:00Z,BTC/USD,45546.49930133,45547.33952130,45432.74139285,45433.57952972,101.54322311
2024-01-12T05:00:00Z,BTC/USD,45433.57952972,45457.37407431,45289.19287187,45312.92422668,101.73720252
2024-01-12T06:00:00Z,BTC/USD,45312.92422668,45318.45288604,45179.80453268,45185.31762267,87.54609495
2024-01-12T07:00:00Z,BTC/USD,45185.31762267,45213.15638563,45053.33354078,45081.10810004,89.34249784
2024-01-12T08:00:00Z,BTC/USD,45081.10810004,45087.75574372,44995.90894679,45002.54500559,109.78820606
2024-01-12T09:00:00Z,BTC/USD,45002.54500559,45042.02953943,44854.76690191,44894.15633721,95.44315010
2024-01-12T10:00:00Z,BTC/USD,44894.15633721,44929.80513025,44726.24878933,44761.79247711,119.23272555
2024-01-12T11:00:00Z,BTC/USD,44761.79247711,44761.97288317,44666.29383383,44666.47385572,100.09164601
2024-01-12T12:00:00Z,BTC/USD,44666.47385572,44690.67630487,44470.66503711,44494.77445124,114.96761496
2024-01-12T13:00:00Z,BTC/USD,44494.77445124,44504.73243181,44344.05405193,44353.98052266,98.27712298
2024-01-12T14:00:00Z,BTC/USD,44353.98052266,44376.42069611,44242.32930428,44264.72432001,106.19125306
2024-01-12T15:00:00Z,BTC/USD,44264.72432001,44285.27931033,44198.33033606,44218.86403047,118.76814522
2024-01-12T16:00:00Z,BTC/USD,44218.86403047,44247.70444525,44067.45595847,44096.21638004,105.99346610
2024-01-12T17:00:00Z,BTC/USD,44096.21638004,44130.82177668,44044.01207119,44078.60364588,114.37368737
2024-01-12T18:00:00Z,BTC/USD,44078.60364588,44091.76853011,43952.48101391,43965.61215116,108.74869701
2024-01-12T19:00:00Z,BTC/USD,43965.61215116,44010.14072138,43848.33966299,43892.79448315,81.43596399
2024-01-12T20:00:00Z,BTC/USD,43892.79448315,43905.71318389,43868.49448689,43881.40983685,116.83716395
2024-01-12T21:00:00Z,BTC/USD,43881.40983685,43890.27353967,43880.82173393,43889.68532585,97.35885888
2024-01-12T22:00:00Z,BTC/USD,43889.68532585,43907.72043096,43853.47422241,43871.50185559,114.90316930
2024-01-12T23:00:00Z,BTC/USD,43871.50185559,43883.20025307,43704.87741542,43716.53449063,116.13696248
2024-01-13T00:00:00Z,BTC/USD,43716.53449063,43738.63642076,43705.42569748,43727.52483485,91.73471104
2024-01-13T01:00:00Z,BTC/USD,43727.52483485,43736.20545389,43619.36249947,43628.02336587,101.24665273
2024-01-13T02:00:00Z,BTC/USD,43628.02336587,43643.59499147,43448.98158899,43464.49484833,86.79934596
2024-01-13T03:00:00Z,BTC/USD,43464.49484833,43499.99821773,43443.56281142,43479.05916680,104.78841474
2024-01-13T04:00:00Z,BTC/USD,43479.05916680,43527.00252081,43359.56960599,43407.43398055,85.72470881
2024-01-13T05:00:00Z,BTC/USD,43407.43398055,43411.44941645,43286.60370540,43290.60833426,90.21306833
2024-01-13T06:00:00Z,BTC/USD,43290.60833426,43308.70935790,43288.30003600,43306.40021761,116.04837694
2024-01-13T07:00:00Z,BTC/USD,43306.40021761,43317.80721376,43203.67765213,43215.06058923,97.66919134
2024-01-13T08:00:00Z,BTC/USD,43215.06058923,43238.78834112,43074.61240434,43098.27603425,105.55754809
2024-01-13T09:00:00Z,BTC/USD,43098.27603425,43105.76166014,42978.34904519,42985.81513803,113.81215701
2024-01-13T10:00:00Z,BTC/USD,42985.81513803,43005.92787386,42904.30370642,42924.38770081,99.32832244
2024-01-13T11:00:00Z,BTC/USD,42924.38770081,42952.25518817,42824.69116180,42852.51198581,102.99247721
2024-01-13T12:00:00Z,BTC/USD,42852.51198581,42853.33469632,42817.52657175,42818.34862637,119.11777938
2024-01-13T13:00:00Z,BTC/USD,42818.34862637,42832.72619287,42704.49096293,42718.83511474,102.63716068
2024-01-13T14:00:00Z,BTC/USD,42718.83511474,42751.29640154,42576.31385109,42608.69144167,81.96177003
2024-01-13T15:00:00Z,BTC/USD,42608.69144167,42624.16677800,42469.54766753,42484.97807158,116.16621164
2024-01-13T16:00:00Z,BTC/USD,42484.97807158,42522.04280893,42350.93919157,42387.91925288,104.28259993
2024-01-13T17:00:00Z,BTC/USD,42387.91925288,42412.05534470,42244.16233723,42268.23027698,104.83564653
2024-01-13T18:00:00Z,BTC/USD,42268.23027698,42298.57727016,42126.35013597,42156.61699503,106.36726161
2024-01-13T19:00:00Z,BTC/USD,42156.61699503,42181.81827632,42093.05983212,42118.23817050,116.13614816
2024-01-13T20:00:00Z,BTC/USD,42118.23817050,42132.63604900,42001.72202843,42016.08498645,97.63292761
2024-01-13T21:00:00Z,BTC/USD,42016.08498645,42032.43731224,41852.31861330,41868.61354437,83.60533503
2024-01-13T22:00:00Z,BTC/USD,41868.61354437,41901.95937376,41736.67169748,41769.93893849,87.02560282
2024-01-13T23:00:00Z,BTC/USD,41769.93893849,41789.13606202,41717.67479797,41736.85671718,118.85958325
2024-01-14T00:00:00Z,BTC/USD,41736.85671718,41745.75093164,41544.14214259,41552.99717619,113.21890478
2024-01-14T01:00:00Z,BTC/USD,41552.99717619,41591.73140145,41435.46725538,41474.12796156,99.27391319
2024-01-14T02:00:00Z,BTC/USD,41474.12796156,41506.34525765,41395.95008539,41428.13165133,93.54861015
2024-01-14T03:00:00Z,BTC/USD,41428.13165133,41484.40527090,41392.92940552,41449.18513556,85.63028060
2024-01-14T04:00:00Z,BTC/USD,41449.18513556,41479.64930752,41440.59645329,41471.05609336,108.96866848
2024-01-14T05:00:00Z,BTC/USD,41471.05609336,41532.34356100,41464.24023473,41525.51875131,112.18350576
2024-01-14T06:00:00Z,BTC/USD,41525.51875131,41552.94437250,41364.83368181,41392.17123334,80.55674620
2024-01-14T07:00:00Z,BTC/USD,41392.17123334,41397.36341157,41259.21841789,41264.39456799,106.91313527
2024-01-14T08:00:00Z,BTC/USD,41264.39456799,41332.08190380,41240.23897333,41307.90084118,112.89669205
2024-01-14T09:00:00Z,BTC/USD,41307.90084118,41407.97614608,41304.27645580,41404.34329877,89.35287609
2024-01-14T10:00:00Z,BTC/USD,41404.34329877,41587.53651332,41397.61149429,41580.77602319,102.45629529
2024-01-14T11:00:00Z,BTC/USD,41580.77602319,41693.51765952,41573.30972977,41686.03246613,82.52868165
2024-01-14T12:00:00Z,BTC/USD,41686.03246613,41851.09807162,41645.18691241,41810.13092153,92.08760698
2024-01-14T13:00:00Z,BTC/USD,41810.13092153,41868.56039046,41803.88073790,41862.30240773,117.85046132
2024-01-14T14:00:00Z,BTC/USD,41862.30240773,41941.05672131,41839.32826614,41918.05198421,83.88767994
2024-01-14T15:00:00Z,BTC/USD,41918.05198421,42021.51226069,41910.68876396,42014.13216323,98.14575028
2024-01-14T16:00:00Z,BTC/USD,42014.13216323,42080.36241519,41983.72969165,42049.93403649,117.83896343
2024-01-14T17:00:00Z,BTC/USD,42049.93403649,42069.87631867,42033.08846081,42053.02950292,86.18091610
2024-01-14T18:00:00Z,BTC/USD,42053.02950292,42113.79785860,42048.13559434,42108.89744841,99.57388151
2024-01-14T19:00:00Z,BTC/USD,42108.89744841,42137.16967558,42052.26717186,42080.52034644,81.30865147
2024-01-14T20:00:00Z,BTC/USD,42080.52034644,42135.28019647,42063.96966006,42118.71448796,118.02220679
2024-01-14T21:00:00Z,BTC/USD,42118.71448796,42216.36354723,42111.11869276,42208.75151452,107.42721062
2024-01-14T22:00:00Z,BTC/USD,42208.75151452,42224.81604083,42134.29644170,42150.33873628,94.34695365
2024-01-14T23:00:00Z,BTC/USD,42150.33873628,42208.06233475,42142.17258891,42199.88658805,84.88638876
2024-01-15T00:00:00Z,BTC/USD,42199.88658805,42327.08317369,42180.91949634,42308.06745918,106.51074952
2024-01-15T01:00:00Z,BTC/USD,42308.06745918,42363.34066301,42285.89471432,42341.15057999,80.85429819
2024-01-15T02:00:00Z,BTC/USD,42341.15057999,42441.49188743,42325.75305914,42426.06348767,85.03695541
2024-01-15T03:00:00Z,BTC/USD,42426.06348767,42487.95498494,42422.90655949,42484.79368664,110.60629504
2024-01-15T04:00:00Z,BTC/USD,42484.79368664,42585.03679099,42470.50978976,42570.72400331,114.78781707
2024-01-15T05:00:00Z,BTC/USD,42570.72400331,42644.28196649,42560.13223519,42633.67453603,116.02124143
2024-01-15T06:00:00Z,BTC/USD,42633.67453603,42812.31091808,42632.92363532,42811.55688435,85.78751921
2024-01-15T07:00:00Z,BTC/USD,42811.55688435,42927.21758710,42799.70332481,42915.33529364,86.97988484
2024-01-15T08:00:00Z,BTC/USD,42915.33529364,42990.50734832,42911.17715377,42986.34232846,80.59441309
2024-01-15T09:00:00Z,BTC/USD,42986.34232846,43088.54899635,42970.99534118,43073.17100949,92.95085848
2024-01-15T10:00:00Z,BTC/USD,43073.17100949,43164.76608386,43066.89046181,43158.47309819,109.66872228
2024-01-15T11:00:00Z,BTC/USD,43158.47309819,43164.29952918,43145.78141637,43151.60692043,99.04983862
2024-01-15T12:00:00Z,BTC/USD,43151.60692043,43265.70463836,43126.11644174,43240.16184859,84.36216040
2024-01-15T13:00:00Z,BTC/USD,43240.16184859,43241.41929905,43191.63872527,43192.89480118,81.73460148
2024-01-15T14:00:00Z,BTC/USD,43192.89480118,43334.75409036,43150.45781795,43292.21952067,100.85804859
2024-01-15T15:00:00Z,BTC/USD,43292.21952067,43306.76524508,43226.27793631,43240.80638646,82.43301630
2024-01-15T16:00:00Z,BTC/USD,43240.80638646,43269.39852717,43237.92122939,43266.51165497,107.44389984
2024-01-15T17:00:00Z,BTC/USD,43266.51165497,43269.41055984,43227.84741844,43230.74392684,82.93962863
2024-01-15T18:00:00Z,BTC/USD,43230.74392684,43385.06136746,43216.35820366,43370.62909524,82.62728933
2024-01-15T19:00:00Z,BTC/USD,43370.62909524,43467.53551299,43340.30009269,43437.15998550,101.93425736
2024-01-15T20:00:00Z,BTC/USD,43437.15998550,43501.19358523,43374.63192227,43438.66335789,101.22227350
2024-01-15T21:00:00Z,BTC/USD,43438.66335789,43457.24401851,43430.17021070,43448.74889939,83.96713847
2024-01-15T22:00:00Z,BTC/USD,43448.74889939,43537.13836652,43408.16027628,43496.50513086,106.03666660
2024-01-15T23:00:00Z,BTC/USD,43496.50513086,43619.27600529,43462.00905716,43584.70997837,88.60092265
2024-01-16T00:00:00Z,BTC/USD,43584.70997837,43631.93089945,43580.00546121,43627.22179358,93.55726475
2024-01-16T01:00:00Z,BTC/USD,43627.22179358,43660.27500168,43620.70529807,43653.75454303,83.80343357
2024-01-16T02:00:00Z,BTC/USD,43653.75454303,43677.24678063,43639.41705622,43662.90628805,94.97204094
2024-01-16T03:00:00Z,BTC/USD,43662.90628805,43850.24206716,43622.43612865,43809.63590739,82.68533233
2024-01-16T04:00:00Z,BTC/USD,43809.63590739,43908.38160844,43801.19605910,43899.92436625,83.86257730
2024-01-16T05:00:00Z,BTC/USD,43899.92436625,44012.25468232,43859.90766409,43972.17212317,102.25482942
2024-01-16T06:00:00Z,BTC/USD,43972.17212317,44007.91813969,43957.57640557,43993.31540399,93.18583926
2024-01-16T07:00:00Z,BTC/USD,43993.31540399,44122.28901935,43979.04034194,44107.97675170,106.61362080
2024-01-16T08:00:00Z,BTC/USD,44107.97675170,44232.03134156,44063.58688584,44187.56138245,108.84242715
2024-01-16T09:00:00Z,BTC/USD,44187.56138245,44343.43262009,44181.65837892,44337.50958502,94.06584743
2024-01-16T10:00:00Z,BTC/USD,44337.50958502,44392.05838729,44330.29911900,44384.84022404,106.26945212
2024-01-16T11:00:00Z,BTC/USD,44384.84022404,44479.34271845,44374.35746923,44468.84012466,113.81493674
2024-01-16T12:00:00Z,BTC/USD,44468.84012466,44515.84416087,44440.96038760,44487.95244134,102.96400017
2024-01-16T13:00:00Z,BTC/USD,44487.95244134,44644.63216001,44447.73542935,44604.30996108,118.98186409
2024-01-16T14:00:00Z,BTC/USD,44604.30996108,44743.38844281,44576.35434103,44715.36322045,105.70796655
2024-01-16T15:00:00Z,BTC/USD,44715.36322045,44926.10339945,44706.91705736,44917.61903281,113.17843160
2024-01-16T16:00:00Z,BTC/USD,44917.61903281,45008.85704998,44903.53691421,44994.75074982,108.10795091
2024-01-16T17:00:00Z,BTC/USD,44994.75074982,45077.05690793,44975.64047830,45057.91980712,80.24423158
2024-01-16T18:00:00Z,BTC/USD,45057.91980712,45208.13127180,45036.67381863,45186.82450138,96.03137376
2024-01-16T19:00:00Z,BTC/USD,45186.82450138,45341.37543150,45161.93139843,45316.41094029,81.22628394
2024-01-16T20:00:00Z,BTC/USD,45316.41094029,45412.85038850,45300.64446619,45397.05585644,96.79329975
2024-01-16T21:00:00Z,BTC/USD,45397.05585644,45468.83982096,45378.69724470,45450.45961268,108.86383871
2024-01-16T22:00:00Z,BTC/USD,45450.45961268,45573.19184165,45421.44992302,45544.12236980,83.39828160
2024-01-16T23:00:00Z,BTC/USD,45544.12236980,45660.69368726,45539.79658807,45656.35724546,104.71352728
2024-01-17T00:00:00Z,BTC/USD,45656.35724546,45734.64236578,45640.20031194,45718.46345404,106.47754771
2024-01-17T01:00:00Z,BTC/USD,45718.46345404,45743.95469948,45716.24179354,45741.73190826,90.92667377
2024-01-17T02:00:00Z,BTC/USD,45741.73190826,45836.16316144,45730.49414802,45824.90496736,97.19654534
2024-01-17T03:00:00Z,BTC/USD,45824.90496736,45924.02508874,45791.13857379,45890.21057429,99.46531013
2024-01-17T04:00:00Z,BTC/USD,45890.21057429,45970.53913670,45884.14174083,45964.46048394,95.81053584
2024-01-17T05:00:00Z,BTC/USD,45964.46048394,46043.30704015,45962.79209485,46041.63584980,92.05677448
2024-01-17T06:00:00Z,BTC/USD,46041.63584980,46143.91359278,46029.49678604,46131.75076986,90.22078016
2024-01-17T07:00:00Z,BTC/USD,46131.75076986,46214.07568345,46129.21653004,46211.53706058,109.88056494
2024-01-17T08:00:00Z,BTC/USD,46211.53706058,46339.36033356,46191.35528852,46319.13157219,108.14685054
2024-01-17T09:00:00Z,BTC/USD,46319.13157219,46319.20384176,46297.21067371,46297.28290920,112.24800746
2024-01-17T10:00:00Z,BTC/USD,46297.28290920,46500.22882527,46277.13355785,46479.99995241,81.69209046
2024-01-17T11:00:00Z,BTC/USD,46479.99995241,46694.69699042,46473.84563148,46688.51506043,114.48440054
2024-01-17T12:00:00Z,BTC/USD,46688.51506043,46721.52186847,46674.55202136,46707.55313572,108.37995846
2024-01-17T13:00:00Z,BTC/USD,46707.55313572,46773.24427799,46701.84129130,46767.52509963,80.83426236
2024-01-17T14:00:00Z,BTC/USD,46767.52509963,46843.54841028,46730.03969705,46806.03214329,104.72501053
2024-01-17T15:00:00Z,BTC/USD,46806.03214329,46998.35049266,46760.29133119,46952.46657871,83.52519525
2024-01-17T16:00:00Z,BTC/USD,46952.46657871,46966.99767740,46876.97587954,46891.48810630,103.55485153
2024-01-17T17:00:00Z,BTC/USD,46891.48810630,46895.01812185,46747.72003746,46751.23949502,92.41098247
2024-01-17T18:00:00Z,BTC/USD,46751.23949502,46769.03840198,46622.40426873,46640.16088638,86.72530832
2024-01-17T19:00:00Z,BTC/USD,46640.16088638,46640.91619352,46527.97432589,46528.72782845,100.39808249
2024-01-17T20:00:00Z,BTC/USD,46528.72782845,46540.74834544,46475.95046857,46487.96045347,109.09516423
2024-01-17T21:00:00Z,BTC/USD,46487.96045347,46526.71871307,46408.58131072,46447.30567534,89.45075396
2024-01-17T22:00:00Z,BTC/USD,46447.30567534,46459.55578246,46373.84741134,46386.08137104,104.09595941
2024-01-17T23:00:00Z,BTC/USD,46386.08137104,46419.87169874,46274.06544652,46307.79874860,87.08584516
2024-01-18T00:00:00Z,BTC/USD,46307.79874860,46334.55131422,46207.01614247,46233.72591534,110.17783301
2024-01-18T01:00:00Z,BTC/USD,46233.72591534,46258.91282986,46129.11784533,46154.26146972,116.96617034
2024-01-18T02:00:00Z,BTC/USD,46154.26146972,46167.18276386,45986.01106678,45998.88886298,104.98087118
2024-01-18T03:00:00Z,BTC/USD,45998.88886298,46023.22585231,45942.77577555,45967.09594394,86.03829606
2024-01-18T04:00:00Z,BTC/USD,45967.09594394,45977.42732481,45928.23021747,45938.55518363,92.11281741
2024-01-18T05:00:00Z,BTC/USD,45938.55518363,45946.27184306,45845.26913749,45852.97142074,100.29347541
2024-01-18T06:00:00Z,BTC/USD,45852.97142074,45876.32441650,45724.77953555,45748.07910948,82.27560203
2024-01-18T07:00:00Z,BTC/USD,45748.07910948,45756.04129402,45668.55508523,45676.50481269,114.57000136
2024-01-18T08:00:00Z,BTC/USD,45676.50481269,45701.40276680,45615.93607621,45640.81457581,100.28271269
2024-01-18T09:00:00Z,BTC/USD,45640.81457581,45647.54985703,45484.22056314,45490.93372623,111.67271189
2024-01-18T10:00:00Z,BTC/USD,45490.93372623,45506.06299675,45441.27944657,45456.39723102,112.39263671
2024-01-18T11:00:00Z,BTC/USD,45456.39723102,45472.72783177,45330.49441601,45346.78563785,99.02516112
2024-01-18T12:00:00Z,BTC/USD,45346.78563785,45353.36732761,45269.93637667,45276.50786623,84.14007509
2024-01-18T13:00:00Z,BTC/USD,45276.50786623,45288.80610723,45222.88293281,45235.16994538,108.57262197
2024-01-18T14:00:00Z,BTC/USD,45235.16994538,45235.56778492,45119.95300284,45120.34983255,89.90974894
2024-01-18T15:00:00Z,BTC/USD,45120.34983255,45129.60215904,44976.05252343,44985.27715208,100.90992141
2024-01-18T16:00:00Z,BTC/USD,44985.27715208,45003.53022683,44914.35950165,44932.59119872,91.31574314
2024-01-18T17:00:00Z,BTC/USD,44932.59119872,44943.66548713,44799.49481275,44810.53901963,103.91543450
2024-01-18T18:00:00Z,BTC/USD,44810.53901963,44841.90825432,44717.49490607,44748.82093555,82.63647417
2024-01-18T19:00:00Z,BTC/USD,44748.82093555,44767.67724610,44716.46005742,44735.31067501,91.36587896
2024-01-18T20:00:00Z,BTC/USD,44735.31067501,44767.56834602,44609.70267841,44641.89298794,116.25370789
2024-01-18T21:00:00Z,BTC/USD,44641.89298794,44656.25966743,44580.92847222,44595.28015074,103.30958058
2024-01-18T22:00:00Z,BTC/USD,44595.28015074,44611.33992279,44530.27404480,44546.31618382,118.70786031
2024-01-18T23:00:00Z,BTC/USD,44546.31618382,44567.37989773,44428.15393376,44449.17171294,103.80164913
2024-01-19T00:00:00Z,BTC/USD,44449.17171294,44456.43669495,44404.37704942,44411.63589640,95.06717224
2024-01-19T01:00:00Z,BTC/USD,44411.63589640,44450.92551125,44317.71700783,44356.95825104,106.80465600
2024-01-19T02:00:00Z,BTC/USD,44356.95825104,44388.91693833,44286.70030761,44318.63138084,107.41657761
2024-01-19T03:00:00Z,BTC/USD,44318.63138084,44323.90322238,44158.00959239,44163.26295237,96.93625465
2024-01-19T04:00:00Z,BTC/USD,44163.26295237,44179.25588227,44035.31373875,44051.26611102,87.21051692
2024-01-19T05:00:00Z,BTC/USD,44051.26611102,44103.41920652,43948.52635119,44000.61948523,99.45083683
2024-01-19T06:00:00Z,BTC/USD,44000.61948523,44012.45901788,43913.81751225,43925.63686883,83.08660337
2024-01-19T07:00:00Z,BTC/USD,43925.63686883,43934.04586516,43851.78395005,43860.18041559,110.83498881
2024-01-19T08:00:00Z,BTC/USD,43860.18041559,43899.31839331,43797.76112874,43836.87831319,81.50989969
2024-01-19T09:00:00Z,BTC/USD,43836.87831319,43868.83479379,43679.59402580,43711.45907751,85.24196166
2024-01-19T10:00:00Z,BTC/USD,43711.45907751,43720.55501117,43601.39631153,43610.47123060,113.25380227
2024-01-19T11:00:00Z,BTC/USD,43610.47123060,43649.80277153,43505.28733435,43544.55943055,86.62156663
2024-01-19T12:00:00Z,BTC/USD,43544.55943055,43553.10771255,43407.97333668,43416.49647850,107.05451689
2024-01-19T13:00:00Z,BTC/USD,43416.49647850,43439.95236403,43319.35042744,43342.76648013,91.39711730
2024-01-19T14:00:00Z,BTC/USD,43342.76648013,43366.42383710,43240.61290782,43264.22739657,101.36044599
2024-01-19T15:00:00Z,BTC/USD,43264.22739657,43300.85163431,43115.36078736,43151.88992865,98.76062420
2024-01-19T16:00:00Z,BTC/USD,43151.88992865,43169.66856609,43081.73474382,43099.49179315,117.88520681
2024-01-19T17:00:00Z,BTC/USD,43099.49179315,43101.83284778,43076.85773156,43079.19768387,91.27086931
2024-01-19T18:00:00Z,BTC/USD,43079.19768387,43097.02452857,42937.23105790,42955.00651035,118.65072613
2024-01-19T19:00:00Z,BTC/USD,42955.00651035,42990.25521885,42880.27930079,42915.49558678,85.53594138
2024-01-19T20:00:00Z,BTC/USD,42915.49558678,42946.21738284,42807.57971112,42838.24620688,114.96467780
2024-01-19T21:00:00Z,BTC/USD,42838.24620688,42841.59495109,42735.26907177,42738.61002724,113.83569107
2024-01-19T22:00:00Z,BTC/USD,42738.61002724,42752.69704528,42672.55469309,42686.62457627,110.52467321
2024-01-19T23:00:00Z,BTC/USD,42686.62457627,42732.49134577,42548.14914493,42593.91629940,85.89394624
2024-01-20T00:00:00Z,BTC/USD,42593.91629940,42613.64160713,42383.37540756,42403.01230736,88.88152028
2024-01-20T01:00:00Z,BTC/USD,42403.01230736,42408.95635607,42275.77205091,42281.69909395,81.06680763
2024-01-20T02:00:00Z,BTC/USD,42281.69909395,42289.89745350,42253.98692180,42262.18149691,89.43112295
2024-01-20T03:00:00Z,BTC/USD,42262.18149691,42262.88598465,42234.53897633,42235.24301503,81.12750182
2024-01-20T04:00:00Z,BTC/USD,42235.24301503,42264.10874800,42218.24316707,42247.10412591,105.99842737
2024-01-20T05:00:00Z,BTC/USD,42247.10412591,42258.21164822,42167.06162486,42178.15101817,91.47517589
2024-01-20T06:00:00Z,BTC/USD,42178.15101817,42206.69634890,42111.24049150,42139.75983985,85.55170767
2024-01-20T07:00:00Z,BTC/USD,42139.75983985,42161.85873392,42026.64193144,42048.69306836,80.21004793
2024-01-20T08:00:00Z,BTC/USD,42048.69306836,42056.41202053,41999.38360833,42007.09492426,113.39852397
2024-01-20T09:00:00Z,BTC/USD,42007.09492426,42017.31480982,41843.83540630,41854.01804986,101.11086024
2024-01-20T10:00:00Z,BTC/USD,41854.01804986,41865.11389455,41799.30231207,41810.38658970,92.04604778
2024-01-20T11:00:00Z,BTC/USD,41810.38658970,41816.83350719,41778.70028562,41785.14331074,111.75596435
2024-01-20T12:00:00Z,BTC/USD,41785.14331074,41787.83951828,41683.81022389,41686.50006643,116.20587543
2024-01-20T13:00:00Z,BTC/USD,41686.50006643,41688.66711653,41601.82571865,41603.98847943,100.61502921
2024-01-20T14:00:00Z,BTC/USD,41603.98847943,41615.55533614,41518.96226000,41530.50868765,97.16955572
2024-01-20T15:00:00Z,BTC/USD,41530.50868765,41540.68233208,41417.84298988,41427.99152089,96.66270381
2024-01-20T16:00:00Z,BTC/USD,41427.99152089,41435.51727695,41335.13262860,41342.64288033,118.98617964
2024-01-20T17:00:00Z,BTC/USD,41342.64288033,41353.06403114,41313.03651380,41323.45282742,100.29310786
2024-01-20T18:00:00Z,BTC/USD,41323.45282742,41325.37651113,41310.00688422,41311.93003152,95.61814930
2024-01-20T19:00:00Z,BTC/USD,41311.93003152,41317.40580757,41162.90067094,41168.35741685,119.24157690
2024-01-20T20:00:00Z,BTC/USD,41168.35741685,41172.08161414,41090.33186527,41094.04934045,111.54080065
2024-01-20T21:00:00Z,BTC/USD,41094.04934045,41121.68765204,40947.56281437,40975.12113932,105.13027850
2024-01-20T22:00:00Z,BTC/USD,40975.12113932,41008.21508220,40879.11873881,40912.16183201,93.30074433
2024-01-20T23:00:00Z,BTC/USD,40912.16183201,40919.23098012,40890.77354338,40897.84021689,112.54035462
